ID,Generation,Replicate,Soilline,Pollinationline,Herbivoreline,Treatment,Nb_silliques,Nb_seeds,Nb_seeds_per_sillique,Relativeseedset,Visits,Timetofirstflower,Height,NbFlowers,Flowerdiameter,PetalArea,PetalLength,PetalWidth,logNectar,Style,Stamen,Herkogamy,LNBenzaldehyde,LN_1_Butene_4_isothiocyanate,LN_Methyl_benzoate,LN_Phenylethyl_Alcohol,LN_2_Amino_benzaldehyde,LN_p_Anisaldehyde,LN_Methyl_anthranilate,LN_Z_3_Hexen_1_ol_acetate,LN_Phenylacetaldehyde,LN_Benzyl_nitrile,LN_Methyl_salicylate,LN_Indole,LN_E.E_a_Farnesene,LN_Totalvolatiles
43,2,A,L,B,NH,LNHB,3,28,"9,333333333",5.88841202,2,22,14.2,4,10.54,0.204083333,0.807916667,0.371416667,1.252029684,0.3945,0.595,0.2005,6.712213384,3.203198012,2.602689685,1.329135947,4.516945953,3.816490579,2.917770732,3.299943648,3.191847152,2.75507514,2.036881927,5.072740301,4.391013906,7.187615171
43,2,A,L,H,NH,LNHH,1,2,2,0.14803625,0,28,17.3,8,14.09,0.243055556,0.961222222,0.399027778,1.766679718,0.615,0.641333333,0.026333333,6.611742304,2.248363539,2.372318431,1.981001469,4.44949056,1.079920156,0.527354926,1.981001469,5.393122368,3.139110856,4.061878761,4.852681094,5.092556578,7.278379697
43,2,A,T,B,H,THB,7,46,"6,571428571",2.28368794,2,21,24.1,9,12.28333333,0.200583333,0.925166667,0.349333333,1.611575048,0.563,0.603666667,0.092,6.868696775,3.810359352,4.742755849,1.329135947,4.707024562,2.410442489,3.3834482,0,3.46486747,3.424986244,3.948033443,4.140043534,5.414370512,7.419180723
43,2,A,T,H,H,THH,0,0,NA,0.00000000,0,26,21.7,6,13.06,0.261194444,0.89875,0.500944444,1.792970044,0.676666667,0.626,0.053333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,1,25,24.1,2,12.96333333,0.211083333,0.895555556,0.437138889,1.727717317,0.527,0.505666667,0.021333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,A,T,H,NH,TNHH,0,0,NA,0.00000000,0,21,35.4,4,15.56333333,0.336448056,1.079500556,0.511631389,1.993656001,0.899853333,0.628866667,0.270986667,6.34169749,4.134870217,2.397895273,0.870828358,2.140066163,4.263983148,0,2.422834221,1.659990192,0.747214402,1.444737957,2.203378443,5.326976807,6.856442491
43,2,B,L,B,H,LHB,1,3,3,0.73500000,1,28,12,4,12.35,0.183666667,0.80575,0.26975,1.289177169,0.5065,0.6195,0.113,6.113927971,2.623056988,2.871679625,1.252762968,6.687593389,4.32339655,4.02037903,3.920872621,3.664985134,4.881538499,2.90264185,4.875197323,5.210699745,7.581917831
43,2,B,L,H,H,LHH,2,15,"7,5",1.57725322,0,NA,3.5,0,9.983333333,0.084666667,0.675722222,0.2225,1.438364266,0.493666667,0.524,0.030333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,29,18.7,3,12.94666667,0.183833333,0.895083333,0.351,1.498879734,0.742,0.633333333,0.108666667,6.353209948,2.990161229,2.971363683,1.62414406,4.469308037,2.106840516,2.172223275,1.659990192,5.715686647,2.150900506,2.397895273,5.128582925,4.668666498,7.181507446
43,2,B,L,H,NH,LNHH,0,0,NA,0.00000000,0,NA,3.1,0,13.05666667,0.209111111,0.872861111,0.41975,1.856627347,0.728666667,0.677666667,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,B,T,B,H,THB,4,27,"6,75",3.25862069,1,27,17.8,7,12.9,0.186138889,0.9445,0.330333333,1.759850712,0.761,0.611,0.15,5.814213447,3.679109663,2.887280565,1.365240952,3.83765859,1.329135947,1.66875449,2.218599437,4.069026754,2.319114395,2.527948401,3.424986244,4.258759841,6.448625646
43,2,B,T,H,H,THH,3,22,"7,333333333",0.88943894,0,28,21.7,5,11.62,0.16725,0.763,0.380875,0.089170154,0.583,0.4665,0.1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,B,T,B,NH,TNHB,0,0,NA,0.00000000,0,20,26.9,0,15.7,0.337083333,1.053916667,0.518833333,2.15807885,0.791333333,0.642666667,0.148666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,2,B,T,H,NH,TNHH,4,45,"11,25",1.78977273,0,19,26.4,5,13.00333333,0.2065,0.898,0.375583333,2.144809188,0.871333333,0.596666667,0.274666667,5.617521177,3.637168362,3.837231039,3.740311628,6.64758543,3.276245857,3.488781787,1.915988469,7.127630001,4.269364394,2.673601154,5.165964418,5.868220197,8.03506814
44,1,A,L,B,H,LHB,3,16,"5,333333333",1.83177570,1,25,22,5,12.03333333,0.176880556,0.81957,0.373725,1.179869185,0.516366667,0.542653333,0.1148,7.524781066,5.880119079,2.828846525,2.32818064,5.938903393,2.150900506,2.553487914,3.967492751,3.894839168,3.657847345,1.851657611,4.113905088,5.504578467,8.033189799
44,1,A,L,H,H,LHH,0,0,NA,0.00000000,0,24,13.2,5,11.04,0.171686667,0.769074167,0.382007778,1.517312467,0.465116667,0.489793333,0.071156667,5.742023363,5.308817601,0.810930216,0.980829253,2.968988949,0.980829253,1.079920156,3.34010969,2.633087163,1.814643763,1.126011263,1.694595721,3.887274836,6.45737997
44,1,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,23,31.9,3,13.33666667,0.222585833,0.881638333,0.470210278,1.986567595,0.654116667,0.535723333,0.118393333,7.665822852,3.372391382,4.001931417,3.079187954,3.887274836,2.553487914,2.675424974,4.241593171,6.058776995,4.149580691,3.530708358,5.47785728,4.5209831,8.080260349
44,1,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,23,23.8,0,14.25333333,0.20787,0.988037222,0.420794444,1.972033962,0.690483333,0.638566667,0.068296667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,A,T,B,H,THB,0,0,NA,0.00000000,0,22,19.5,5,11.38666667,0.248228889,0.846792222,0.518744167,1.61398931,0.641876667,0.542646667,0.09923,6.49375384,3.85643199,2.509298103,2.91275316,6.356750458,2.509298103,2.675424974,4.786565388,4.558544345,2.795473016,2.712976319,5.039114765,4.249552884,7.496302971
44,1,A,T,H,H,THH,3,26,"8,666666667",1.61061947,0,23,17.7,6,12.64333333,0.270159444,0.874192222,0.515349167,1.459486994,0.533036667,0.512906667,0.04041,6.46216238,6.093235294,2.380916936,2.636408321,2.36364535,1.908169821,1.586965057,2.817845314,3.977949452,0,2.19310086,2.609524982,4.21459369,7.154383849
44,1,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,21,31.9,3,13.79333333,0.4062925,0.917086111,0.373537778,2.019962044,0.623116667,0.5739,0.05457,7.21964204,3.710178782,2.262919837,2.319114395,5.084849081,2.435074276,0.870828358,2.319114395,5.965149091,3.208825489,0.980829253,4.012873366,5.130227392,7.714925348
44,1,A,T,H,NH,TNHH,0,0,NA,0.00000000,0,20,30.7,0,13.30333333,0.223669722,0.854450278,0.457569167,1.702935967,0.591066667,0.591666667,0.03228,7.308071351,5.053410935,3.530708358,4.057885464,8.322097053,3.995137912,5.524714877,3.762061071,6.001781514,5.561678285,4.21459369,5.858673621,6.239264577,8.960034958
44,1,B,L,B,H,LHB,6,71,"11,83333333",7.78299776,3,19,22,9,12.20666667,0.136115556,0.883866667,0.274225556,1.546395005,0.85295,0.645416667,0.207533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,B,L,H,H,LHH,0,0,NA,0.00000000,0,19,15.7,0,NA,NA,NA,NA,NA,NA,NA,NA,6.175289603,2.482589152,3.070633582,1.400087683,7.865731632,4.071398109,3.723683376,3.29480753,3.759907291,4.454347296,2.482589152,4.168386395,5.405675885,8.207386687
44,1,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,21,23.4,2,11.48666667,0.161364444,0.905250833,0.320593333,1.85386454,0.654496667,0.583673333,0.070823333,6.962994745,3.236497426,3.188580243,1.093307236,7.058198414,4.436657607,3.191847152,3.666000672,3.021585652,4.400310836,3.264182984,2.368610603,4.576672725,7.87996415
44,1,B,L,H,NH,LNHH,0,0,NA,0.00000000,0,22,31.4,9,12.08333333,0.168105556,0.900629167,0.340464167,1.907261266,0.585376667,0.541486667,0.04389,6.543180734,2.125961557,3.033119806,1.915988469,6.992592336,3.855872487,3.227095915,2.961830722,5.562694256,4.1403594,2.538973871,4.396406869,4.992266559,7.809225618
44,1,B,T,B,H,THB,0,0,NA,0.00000000,0,27,13.8,0,14.87666667,0.284041111,1.0349275,0.4021275,1.628199654,0.841456667,0.62061,0.220846667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,B,T,H,H,THH,4,55,"13,75",2.33131488,0,20,16.1,0,13.52333333,0.210914167,0.94432,0.385015278,0,0.749036667,0.52877,0.220266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,B,T,B,NH,TNHB,8,41,"5,125",4.53498871,1,19,30.1,8,14.03333333,0.222195556,1.037345,0.341433056,1.814736929,0.88692,0.626756667,0.260163333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1,B,T,H,NH,TNHH,4,44,11,2.69500000,0,20,25.2,6,13.35333333,0.237135,0.952491667,0.421814167,2.158766147,0.75185,0.58635,0.1655,7.398922265,3.397486802,4.858950707,2.20949467,7.508604405,4.604058457,4.609604783,3.986924314,5.371154691,3.804190301,3.304033633,4.112693701,5.343927878,8.395176205
44,2,A,L,B,H,LHB,1,3,3,0.37309645,1,24,15,6,12.25666667,0.1535,0.838944444,0.303277778,1.646451205,0.583333333,0.635,0.051666667,5.461474981,2.737249356,1.134979933,0,3.426792929,0,1.586965057,1.977162693,2.512305624,1.170071253,1.913649287,2.833213344,3.677706154,5.902025984
44,2,A,L,H,H,LHH,4,41,"10,25",2.77103448,0,31,10.4,3,12.94333333,0.153222222,0.794222222,0.347444444,1.751160622,0.501666667,0.586666667,0.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,32,8.4,0,11.73,0.15625,0.767666667,0.364777778,1.416161439,0.612,0.554333333,0.057666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,33,8.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2,A,T,B,H,THB,0,0,NA,0.00000000,1,24,24.9,13,12.04333333,0.156008056,0.817640833,0.356003889,1.829642754,0.54493,0.636626667,0.104463333,6.535456267,2.942487759,4.228184549,0,3.503218996,2.346070205,2.150900506,1.047968556,1.908169821,1.728043655,2.91275316,3.353147684,4.777254334,6.906717704
44,2,A,T,H,H,THH,0,0,NA,0.00000000,0,23,10.6,4,15.55666667,0.311722222,1.047416667,0.50275,1.938009108,0.673,0.680666667,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,26,23.6,9,14.44666667,0.196888889,0.906555556,0.393222222,2.0026029,0.557333333,0.617666667,0.060333333,6.559418492,3.388149666,0,3.870042933,5.160969175,3.252740339,0,1.614978093,5.971899392,2.203378443,1.74435723,4.20427794,3.948033443,7.316197433
44,2,A,T,H,NH,TNHH,0,0,NA,0.00000000,0,21,37.2,7,14.51333333,0.262347778,0.991418333,0.474245556,2.090488165,0.776536667,0.61958,0.156956667,7.5365022,3.963982744,4.252192104,1.62414406,6.822237735,5.517304142,2.795473016,3.087669769,3.578361629,3.112691925,2.447166322,5.484796933,6.758739541,8.382280952
44,2,B,L,B,H,LHB,0,0,NA,0.00000000,0,31,3.6,2,11.22666667,0.073323889,0.676240278,0.2123625,1.313891245,0.719333333,0.527333333,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,2,B,L,H,H,LHH,0,0,NA,0.00000000,0,24,3,0,10.57333333,0.125611111,0.7385,0.309805556,0.089170154,0.494,0.519666667,0.051,6.197574966,6.055308383,1.62414406,0.980829253,2.106840516,2.012430831,0,5.677134247,2.932674138,1.586965057,2.012430831,2.922763254,4.458644681,7.214204585
44,2,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,28,10.4,2,11.79666667,0.110376667,0.81191,0.26469,1.205278411,0.637,0.57,0.067,6.829072757,3.004031076,2.932674138,1.170071253,2.346070205,1.921812597,1.329135947,1.837016061,2.319114395,1.252762968,1.252762968,3.34010969,4.363098625,7.008253995
44,2,B,L,H,NH,LNHH,2,20,10,1.22653317,0,30,14.1,4,11.4,0.170176944,0.799980556,0.365268056,1.862100785,0.623,0.559666667,0.063333333,5.791148727,3.870042933,1.291678385,0,3.540153847,1.858898772,0,2.581898916,3.031206662,1.400087683,1.252762968,3.606403232,5.203090517,6.507319171
44,2,B,T,B,H,THB,0,0,NA,0.00000000,0,18,17.9,8,12.37,0.135916667,0.711055556,0.276083333,1.388736603,0.79,0.414666667,0.375333333,5.860258491,3.445863829,3.852508878,1.170071253,2.346070205,2.828846525,1.047968556,3.313512377,2.882107248,3.221834407,2.649583743,2.675424974,5.179909135,6.589588544
44,2,B,T,H,H,THH,4,72,18,2.91089109,0,26,10.6,10,12.35,0.165888889,0.815333333,0.356222222,1.63969644,0.635,0.619333333,0.095,5.531521254,4.88993133,1.212271607,0.870828358,2.248363539,1.329135947,0,3.406737562,2.332683124,1.791759469,1.252762968,2.728215871,3.997690888,6.240708933
44,2,B,T,B,NH,TNHB,1,4,4,0.22632794,1,19,26.6,2,14.17666667,0.287222222,1.086388889,0.423027778,2.203121257,0.871,0.703,0.168,6.022079067,4.383530133,2.971363683,4.832231977,7.120159892,1.791759469,2.150900506,2.684945833,7.658310585,3.618894027,2.376626925,5.698925017,5.741726257,8.448454256
44,2,B,T,H,NH,TNHH,0,0,NA,0.00000000,0,19,36.2,6,15.58666667,0.300166667,0.997166667,0.4815,1.784923971,0.797,0.596333333,0.200666667,5.258486944,2.106840516,2.22505246,2.20775099,6.359820996,2.216439142,2.634511867,3.653745616,5.166417296,3.632980751,1.927603002,3.953378191,6.054439346,7.34260452
45,1,A,L,B,H,LHB,0,0,NA,0.00000000,0,24,23.2,6,12.72,0.37331125,0.938839167,0.393972778,1.514294163,0.575296667,0.63034,0.055043333,5.51118609,4.537367083,2.990161229,1.586965057,3.907568655,1.358123484,2.022283128,2.407945609,3.871201011,1.773067336,2.730029108,3.66924348,5.611504729,6.694562059
45,1,A,L,H,H,LHH,0,0,NA,0.00000000,0,22,14.8,11,12.43666667,0.32769,0.782786111,0.332466667,1.152880453,0.52427,0.610816667,0.086546667,7.174866095,4.475651894,4.439159328,2.524246064,3.463418405,1.880312867,2.795473016,4.104783711,3.48635519,2.712976319,3.924536971,4.425954911,5.608928981,7.625360176
45,1,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,22,30.9,9,12.61666667,0.355131875,0.836926667,0.339845833,1.396750567,0.803505,0.686703333,0.300106667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,A,L,H,NH,LNHH,1,12,12,0.61506276,0,24,33.7,9,13.29,0.173724722,0.903609167,0.33833,1.902331475,0.695363333,0.682123333,0.054726667,7.187105116,2.153974594,5.154575292,2.376012562,7.089256393,2.323009998,4.509986982,4.527294441,5.445162514,5.201124463,5.16822676,6.215179364,5.966472286,8.383581977
45,1,A,T,B,H,THB,0,0,NA,0.00000000,0,19,13.8,9,13.39666667,0.219370278,0.9046225,0.4542875,0.881366772,0.655036667,0.58696,0.080756667,6.130078488,5.812968995,2.947358689,2.123591326,3.460513959,1.901277995,1.586965057,4.338016694,3.310137416,3.191847152,2.30535902,3.305053521,6.343489809,7.369758238
45,1,A,T,H,H,THH,0,0,NA,0.00000000,0,19,22.8,4,12.90333333,0.244973889,0.87276,0.537410657,0.089170154,0.74468,0.572273333,0.172406667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,19,34.8,5,14.02,0.275288611,0.959876667,0.480288611,1.341803587,0.790053333,0.624123333,0.16593,6.715248697,2.277267285,3.887274836,2.581898916,7.424828016,2.410442489,4.439705746,4.987404575,4.752392156,4.950728008,3.904214823,6.12249281,5.74113178,8.263167949
45,1,A,T,H,NH,TNHH,3,37,"12,33333333",2.01220866,0,21,33.4,10,13.38333333,0.236525833,0.934106667,0.41257,2.010403858,0.690016667,0.73177,0.065673333,5.849644934,3.390024081,3.441130092,4.538555437,6.676103412,1.170071253,3.942659975,3.592735594,6.382567756,4.321922711,2.677972746,5.271288694,5.357633944,7.808774436
45,1,B,L,B,H,LHB,4,33,"8,25",3.61744966,5,NA,13.7,4,NA,NA,NA,NA,NA,NA,NA,NA,7.174866095,4.475651894,4.439159328,2.524246064,3.463418405,1.880312867,2.795473016,4.104783711,3.48635519,2.712976319,3.924536971,4.425954911,2.524246064,7.489494891
45,1,B,L,H,H,LHH,4,49,"12,25",2.76612903,0,21,8.7,6,11.93333333,0.174980556,0.893775556,0.318333333,1.722122764,0.790486667,0.64076,0.149726667,6.2247051,5.023393073,1.935271751,1.278874112,4.942171383,1.908169821,2.772588722,3.229192792,3.236497426,2.150900506,2.524246064,4.338016694,5.430319813,7.08580848
45,1,B,L,B,NH,LNHB,5,13,"2,6",1.89020772,5,25,20.2,7,11.95333333,0.166806667,0.814966389,0.329208889,1.641959722,0.452266667,0.58065,0.128383333,6.249867986,2.700615223,2.553487914,1.014962259,2.300731524,1.376991968,0.790139447,2.282004385,2.494123305,2.346070205,2.725186483,4.057885464,4.441343212,6.61062127
45,1,B,L,H,NH,LNHH,0,0,NA,0.00000000,0,19,25,6,10.78666667,0.15268,0.779158333,0.307363611,1.341803587,0.92411,0.592013333,0.332096667,6.741613236,3.427995575,2.447166322,2.380916936,5.779485294,3.704497594,2.447166322,2.737249356,4.189654742,2.91275316,2.700615223,2.725186483,5.251303402,7.368152731
45,1,B,T,B,H,THB,2,4,2,0.76562500,1,27,12.6,6,12.82,0.213138056,0.939413056,0.353691667,1.883329743,0.810126667,0.588716667,0.22141,6.129776163,3.984860329,3.191847152,2.272507638,6.261067506,4.659938916,3.421967829,3.451749661,3.20695318,3.812407274,2.772588722,6.589588544,7.183898816,8.119167012
45,1,B,T,H,H,THH,3,11,"3,666666667",0.46626298,0,26,13.5,0,11.9,0.221008333,0.9491125,0.375768333,2.111662634,0.716883333,0.50564,0.211243333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,1,B,T,B,NH,TNHB,0,0,NA,0.00000000,0,21,19,11,11.27666667,0.177249444,0.936250278,0.307992222,1.740497647,0.60718,0.569276667,0.06301,6.21349637,4.22439769,5.288828041,3.283414346,6.677643058,3.818932582,5.639540206,2.437504411,6.56526497,3.997180814,4.112693701,5.270717755,6.235281806,8.144356603
45,1,B,T,H,NH,TNHH,0,0,NA,0.00000000,0,21,18.2,7,13.59,0.217276667,1.021156389,0.361790556,2.282262454,0.688466667,0.67982,0.039806667,6.147518177,2.944438979,3.47609869,1.563975538,5.859836105,2.377486401,2.737249356,2.564949357,2.677972746,2.581898916,2.606796467,5.134490392,3.914559468,7.058580708
45,2,A,L,B,H,LHB,0,0,NA,0.00000000,0,28,9.2,3,11.62,0.23225,0.934055556,0.4365,1.419941635,0.587333333,0.606,0.018666667,5.882703193,2.688099415,1.694595721,1.225951711,6.127354268,3.293089612,3.439943148,1.586965057,3.16093279,3.229192792,1.694595721,4.863823871,4.722788599,7.079901788
45,2,A,L,H,H,LHH,4,35,"8,75",2.36551724,0,25,16.3,7,13.28,0.2078825,0.850580833,0.412778333,1.313891245,0.60515,0.525213333,0.079936667,4.947445657,3.83265908,0,0.169899037,0,1.170071253,0,1.987366863,1.880312867,0,1.422662005,0,4.542900694,5.691609923
45,2,A,L,B,NH,LNHB,1,2,2,0.42060086,1,28,9.6,1,9.503333333,0.104375,0.6715,0.27975,1.628199654,0.611333333,0.556,0.055333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,30,9.6,1,15.10666667,0.2,0.928833333,0.374416667,2.16827582,0.714,0.649333333,0.064666667,8.468329691,3.48635519,3.69992929,1.880312867,7.30552418,4.842873889,1.170071253,3.753417975,4.250873364,3.299943648,3.279238975,6.114542184,4.968268898,8.883285871
45,2,A,T,B,H,THB,0,0,NA,0.00000000,0,25,25.9,11,14.32666667,0.229666667,0.940916667,0.404666667,2.005544705,0.692666667,0.644,0.156,6.305920398,3.937257477,4.047427642,5.095112599,7.28468754,3.18036597,3.950709388,4.308559483,7.848749463,5.644759579,3.867141858,5.926259137,6.308705422,8.737604124
45,2,A,T,H,H,THH,4,34,"8,5",1.40000000,0,26,28.4,9,16.40333333,0.315470833,1.054795,0.523191667,2.250093175,0.665103333,0.628943333,0.09532,6.564847564,4.387566815,4.712861317,3.588649786,8.125817252,4.417054095,4.468246804,3.013171908,6.009313561,5.151362954,4.429272397,6.36059859,5.253242514,8.687823211
45,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,31,28.9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2,A,T,H,NH,TNHH,4,35,"8,75",1.48484848,0,21,45.8,20,14.08,0.186416667,0.914416667,0.38925,1.951498034,0.526333333,0.676333333,0.15,6.126314514,2.689897006,3.436544097,1.218157439,6.252545938,3.25197282,2.532688495,2.20775099,3.956419556,3.503218996,2.153974594,3.081618679,4.988487061,7.188724394
45,2,B,L,B,H,LHB,3,15,5,3.67500000,1,25,6.9,5,9.76,0.119920278,0.709284722,0.268159444,1.797727094,0.315,0.496,0.181,5.256626939,2.560666696,1.66875449,0,0,0,0,1.558144618,1.365240952,0.870828358,1.329135947,1.031601578,3.203198012,5.498533413
45,2,B,L,H,H,LHH,4,20,5,2.10300429,0,27,11.7,0,12.00666667,0.134111111,0.850777778,0.309777778,1.834016534,0.925666667,0.62,0.305666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,2,B,L,B,NH,LNHB,4,20,5,5.86826347,2,30,16.3,5,11.94,0.163341944,0.860078056,0.319646944,1.897345082,0.566666667,0.617,0.125666667,6.192665405,2.892427257,1.110882381,1.110882381,3.087669769,2.233592222,0,2.871679625,2.447166322,1.760408939,1.047968556,4.083171262,4.901701874,6.640214677
45,2,B,L,H,NH,LNHH,3,11,"3,666666667",0.67459324,0,30,10.2,3,NA,NA,NA,NA,NA,NA,NA,NA,6.089884365,2.922763254,2.084060488,1.329135947,3.995137912,1.760408939,0.980829253,2.172223275,3.137103227,1.791759469,2.084060488,3.868109818,4.609604783,6.574714186
45,2,B,T,B,H,THB,7,46,"6,571428571",5.55172414,1,23,18.7,17,13.35,0.291416667,0.996027778,0.504055556,1.875489985,0.488666667,0.599333333,0.143333333,4.639188133,4.003863971,0.538996501,0,1.751268108,2.29940544,0,0.980829253,2.106840516,1.466337069,1.194403353,1.939084184,4.718073611,5.71420417
45,2,B,T,H,H,THH,4,61,"15,25",2.46617162,0,25,28.2,0,14.36666667,0.248583333,0.9655,0.476083333,2.029314391,0.655,0.659333333,0.071666667,5.878046969,6.299306618,3.598833173,0.870828358,4.035223439,2.75507514,1.99997737,2.291411792,2.172223275,1.901277995,2.346070205,4.1640779,6.139105993,7.35990958
45,2,B,T,B,NH,TNHB,0,0,NA,0.00000000,1,20,26.8,8,15.61333333,0.351666667,1.089416667,0.5645,1.940286558,0.689,0.679666667,0.017333333,4.465269345,4.286647008,4.142252503,4.077537444,7.595331414,2.765620053,4.631487494,3.878121454,6.435081421,4.635268217,4.138715806,5.876801639,5.936216073,8.281386466
45,2,B,T,H,NH,TNHH,0,0,NA,0.00000000,0,22,36.7,8,12.67333333,0.222666667,0.84025,0.441583333,1.722122764,0.644333333,0.539666667,0.104666667,5.230004536,3.242716352,3.373298577,1.791759469,7.266627806,3.402783425,4.693675156,2.077455444,5.869117541,4.746724861,3.624552551,5.524187356,6.072898228,8.008312764
46,1,A,L,B,H,LHB,0,0,NA,0.00000000,0,25,14.3,7,13.09666667,0.248900278,0.8352175,0.4201725,0,0.64908,0.568133333,0.080946667,6.235825846,3.354765546,1.99997737,1.466337069,2.089804329,1.329135947,1.497885427,3.892953443,4.002777369,0.810930216,1.291678385,2.823361048,3.258096538,6.562365622
46,1,A,L,H,H,LHH,4,49,"12,25",4.50469043,0,26,22.2,11,12,0.2166275,0.814020833,0.433534167,0,0.517923333,0.574456667,0.056533333,7.06760398,4.586100623,2.606796467,2.606796467,2.670309873,2.730029108,1.734601055,3.044522438,4.699469754,1.631416819,3.275046096,3.245193133,3.120895417,7.334836909
46,1,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,27,29.2,10,13.99,0.287547778,1.007376944,0.467227778,1.915755997,0.71337,0.709286667,0.10335,6.485525425,4.51997534,4.216644132,3.420455198,5.317711414,1.329135947,3.34501888,4.585817457,6.491860975,2.894990704,3.231023959,4.954652659,6.299051366,7.846579112
46,1,A,L,H,NH,LNHH,3,26,"8,666666667",1.33263598,0,24,30.2,6,11.68333333,0.175728889,0.825040833,0.366014722,1.36802981,0.41757,0.56346,0.14589,6.358756541,3.598833173,3.499029631,4.080827694,6.053134374,2.571339156,4.486136368,3.305053521,6.010109097,3.037886713,2.940043368,5.117827465,4.110873864,7.562262689
46,1,A,T,B,H,THB,0,0,NA,0.00000000,0,26,21.8,8,11.55666667,0.202825278,0.859614167,0.367192778,1.764982507,0.64983,0.628996667,0.050813333,6.644801952,5.974728048,4.821848438,1.52846885,5.05518367,2.672231103,3.79173684,4.650249771,3.753417975,1.74435723,4.384107801,4.959536912,5.694573536,7.681342524
46,1,A,T,H,H,THH,0,0,NA,0.00000000,0,23,21.3,6,12.82333333,0.224924167,0.922308333,0.430365556,1.862100785,0.654046667,0.611203333,0.09521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,1,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,19,30.5,7,11.95666667,0.155428333,0.781309722,0.376215833,1.616390226,0.509506667,0.544846667,0.07798,6.754431418,2.319114395,5.234173829,3.826626485,6.712551096,3.608913904,5.641972737,5.008658032,6.607625686,3.349904087,3.359603484,5.214734449,5.385938126,8.183423226
