"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Walking","Walking","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting","Walking","Resting"
"Walking","Walking","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting","Walking","Resting"
"Walking","Walking","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting","Walking","Resting"
"Walking","Walking","Minimal-Movement","Resting","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Minimal-Movement","Resting","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Walking","Resting","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Walking","Resting","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Walking","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Walking","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Resting","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Minimal-Movement"
"Resting","Resting","Walking","Walking","Resting","Resting","Walking","Walking","Minimal-Movement"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Minimal-Movement"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Minimal-Movement"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Minimal-Movement"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Resting","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Walking","Resting","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Walking","Resting","Resting","Walking","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Resting","Resting","Walking","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Walking","Resting","Resting","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Walking","Resting","Resting","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Walking","Resting","Resting","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Walking","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Resting","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Minimal-Movement","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Walking","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
"Walking","Walking","Resting","Minimal-Movement","Resting","Walking","Resting","Walking","Resting"
