"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Antennating Nestmate","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Antennating Nestmate"
"Antennating Nestmate","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Antennating Nestmate"
"Exploring","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Antennating Nestmate"
"Exploring","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Antennating Nestmate"
"Exploring","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Antennating Nestmate"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Antennating Nestmate"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Resting","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Resting","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Exploring","Brood Care","Exploring"
"Trash Maintenance","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Exploring","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Exploring","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Food Processing"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Food Processing"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Antennating Nestmate","Brood Care","Exploring"
"Antennating Nestmate","Resting","Food Processing","Exploring","Resting","Resting","Antennating Nestmate","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Antennating Nestmate","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Antennating Nestmate","Trash Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Antennating Nestmate","Food Processing","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Exploring","Food Processing","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Food Processing","Resting","Exploring","Antennating Nestmate","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Food Processing","Resting","Exploring","Antennating Nestmate","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Food Processing","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Self Maintenance","Resting","Food Processing","Antennating Nestmate","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Self Maintenance","Resting","Food Processing","Exploring","Resting","Resting","Antennating Nestmate","Brood Care","Exploring"
"Self Maintenance","Resting","Food Processing","Exploring","Resting","Resting","Antennating Nestmate","Brood Care","Exploring"
"Self Maintenance","Resting","Food Processing","Exploring","Resting","Resting","Antennating Nestmate","Brood Care","Exploring"
"Self Maintenance","Resting","Food Processing","Exploring","Resting","Resting","Food Processing","Brood Care","Exploring"
"Self Maintenance","Resting","Food Processing","Exploring","Resting","Resting","Food Processing","Brood Care","Exploring"
"Self Maintenance","Resting","Food Processing","Exploring","Resting","Resting","Food Processing","Brood Care","Exploring"
"Self Maintenance","Resting","Antennating Nestmate","Exploring","Resting","Resting","Food Processing","Brood Care","Exploring"
"Self Maintenance","Resting","Antennating Nestmate","Exploring","Resting","Resting","Food Processing","Brood Care","Exploring"
"Self Maintenance","Resting","Antennating Nestmate","Exploring","Resting","Resting","Food Processing","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Exploring","Resting","Resting","Trash Maintenance","Brood Care","Food Processing"
"Self Maintenance","Resting","Exploring","Exploring","Resting","Resting","Trash Maintenance","Brood Care","Food Processing"
"Self Maintenance","Resting","Exploring","Exploring","Resting","Resting","Trash Maintenance","Brood Care","Food Processing"
"Exploring","Resting","Exploring","Exploring","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Exploring","Resting","Exploring","Exploring","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Exploring","Resting","Exploring","Exploring","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Self Maintenance","Resting","Exploring","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Self Maintenance","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Exploring","Resting","Resting","Exploring","Brood Care","Exploring"
"Food Processing","Resting","Food Processing","Food Processing","Resting","Resting","Trash Maintenance","Brood Care","Antennating Nestmate"
"Self Maintenance","Resting","Food Processing","Food Processing","Resting","Resting","Trash Maintenance","Brood Care","Antennating Nestmate"
"Self Maintenance","Resting","Food Processing","Food Processing","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Exploring","Resting","Food Processing","Food Processing","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Exploring","Resting","Food Processing","Food Processing","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Exploring","Resting","Trash Maintenance","Exploring","Resting","Resting","Trash Maintenance","Brood Care","Exploring"
"Exploring","Resting","Trash Maintenance","Self Maintenance","Resting","Resting","Trash Maintenance","Brood Care","Trash Maintenance"
"Exploring","Resting","Antennating Nestmate","Self Maintenance","Resting","Resting","Trash Maintenance","Brood Care","Food Processing"
"Exploring","Resting","Antennating Nestmate","Self Maintenance","Resting","Resting","Trash Maintenance","Brood Care","Trash Maintenance"
"Exploring","Resting","Antennating Nestmate","Antennating Nestmate","Resting","Resting","Trash Maintenance","Antennating Nestmate","Trash Maintenance"
"Exploring","Resting","Antennating Nestmate","Antennating Nestmate","Resting","Resting","Trash Maintenance","Antennating Nestmate","Food Processing"
"Exploring","Resting","Antennating Nestmate","Antennating Nestmate","Resting","Resting","Trash Maintenance","Antennating Nestmate","Trash Maintenance"
"Exploring","Resting","Exploring","Antennating Nestmate","Resting","Resting","Trash Maintenance","Antennating Nestmate","Trash Maintenance"
"Exploring","Resting","Exploring","Food Processing","Resting","Resting","Trash Maintenance","Antennating Nestmate","Food Processing"
